id,band_gap,formation_energy_per_atom,density,e_above_hull,energy,energy_per_atom,pretty_formula
mp-756770,0,-3.070862056,5.423358923,0.06670913,-210.2247016,-9.140204417,UNb6O16
mp-554726,0.0747,-1.851791727,3.110197312,0,-475.8835681,-5.665280572,KNaCu3S3O13
mp-8136,1.114,-3.499613673,8.652383912,0,-51.19915723,-8.533192872,ThSO
mp-861964,0,-0.663448057,11.58666935,0,-22.47732941,-5.619332353,LiLu2Ir
mp-569568,0,-0.570783899,12.25103086,0,-122.3802503,-10.19835419,Ta3AlC2
mp-770496,0.4671,-2.32098015,4.066316245,0.03932677,-166.1610708,-6.923377949,Mg2Mn3O7
mp-755316,0,-2.75011079,7.471193497,0.178493867,-154.6034105,-7.027427751,Dy2Sb2O7
mp-762293,1.2576,-2.337478936,2.883599413,0.102185047,-91.67459494,-6.548185353,LiCoSiO4
mp-776532,3.9025,-4.018919591,9.18052367,0.024836289,-60.92763393,-10.15460566,HfO2
mp-17401,0.6762,-0.320250478,4.706595268,0,-49.84562529,-3.115351581,Rb3Sn4Au
mp-770888,0.1316,-2.664475715,4.651081597,0.045117538,-222.6171656,-7.950613055,Li4Nb5V3O16
mp-22212,1.274,-1.984802059,5.416017305,0.092434465,-112.2760145,-5.613800723,NaSbO3
mp-8624,1.4051,-1.762993823,3.913062097,0,-70.51933174,-5.037095124,K2Sn2O3
mp-558775,5.0115,-3.22888297,6.398168076,0.009156247,-287.8439239,-5.330443035,Al3Pb5F19
mp-13936,0,-2.983536768,6.869277104,0.096457273,-85.0892313,-8.50892313,Sr2GdReO6
mp-7247,0,-0.252416687,7.699248942,0,-19.46588837,-3.244314728,CeZn3Cu2
mp-636953,0,-0.468796599,7.099146882,0.013939217,-198.4996573,-6.844815768,V6Si7Ni16
mp-16886,0,-0.181034676,13.08950851,0,-40.95382804,-2.275212669,CdAu
mp-30676,0,-0.51066751,6.367135969,0,-109.2283332,-6.826770827,Zr3Ti2Ga3
mp-1915,0,-0.313599579,7.508734896,0,-49.07797414,-8.179662357,Fe2B
mp-36738,1.1936,-1.696475712,5.024263218,0.047942796,-272.823881,-6.49580669,Fe2CoO4
mp-5032,0,-2.570083202,6.846220448,0.007217043,-531.039254,-7.809400794,La3Ru3O11
mp-27628,1.3332,-0.527530803,4.363336988,0.013467009,-58.29040543,-2.914520272,Te3Cl2
mp-695799,5.333,-2.197198754,2.09887709,0.048778306,-189.9314112,-5.935356598,KP(HO2)2
mp-768524,3.2054,-1.848355213,3.970709702,0.045938225,-273.8319583,-6.223453599,Ge2As2O7
mp-23888,4.4291,-1.562938664,2.395670943,0.008683633,-117.608916,-5.113431132,MgTe(H4O3)3
mp-567542,2.3844,-0.673520546,5.459724131,0.001835118,-35.04060819,-2.920050683,PbI2
mp-772265,0.8627,-2.429910556,2.893817776,0.031697793,-177.4932702,-7.395552926,MnPO4
mp-777514,2.8014,-3.901034846,5.312041086,0.089408367,-180.4767524,-9.023837621,Y2O3
mp-29368,3.4215,-3.805981236,9.401685355,0.031094657,-504.1848593,-9.695862678,Th2Ta2O9
mp-17615,0,-0.349128648,13.8591437,0.011923751,-151.877107,-9.492319188,Ta5Ge3
mp-8375,0,-0.67622337,8.963036458,0,-42.35860877,-8.471721754,Th(SiTc)2
mp-4899,0.1927,-0.289257299,5.661029743,0,-26.60240336,-3.32530042,GaAgTe2
mp-781670,0,-2.493098303,3.138006266,0.033075289,-257.8153315,-7.366152329,Li5Mn6(BO3)6
mp-11507,0,-0.080824608,9.415121799,0,-34.37949202,-6.875898404,Ni4Mo
mp-24289,0,-0.139256569,10.056842,0.02296632,-8.69639175,-4.348195875,HPd
mp-865114,0,-0.226966014,9.077355668,0,-11.58560782,-2.896401955,NaDyTl2
mp-10254,0,-2.343786569,7.17681793,0.034842308,-45.54410036,-6.506300051,Sr2IrO4
mp-757688,0.3304,-2.87939952,6.046940835,0.000408594,-832.9028346,-9.053291681,BaNb8O14
mp-557686,2.4098,-3.694371382,2.976183572,0,-54.02299916,-6.752874895,ZrVF6
mp-28892,4.5996,-0.597930496,1.675479577,0,-564.1152183,-5.876200191,PH4N3
mp-7792,1.7757,-2.387622042,3.558893618,0.007642438,-140.5251481,-7.026257405,YScS3
mp-460,0,-0.30918068,6.682053981,0,-6.67486964,-3.33743482,PrZn
mp-13089,0,-0.138260389,5.913790922,0.014804388,-22.46478971,-3.744131618,Cu2SnTe3
mp-617283,0,-1.195482015,4.410953363,0.041168887,-81.1395883,-5.071224269,Cu2AsClO4
mp-557133,4.113,-3.038853822,4.097823079,0,-49.14429651,-4.914429651,Cs2KMoF6
mp-27594,1.5639,-0.750506523,5.9041114,0.000843109,-124.885075,-4.460181251,As4(Pb3S5)3
mp-7337,5.3173,-3.25409093,4.044984561,0.009558461,-158.5223124,-7.92611562,NdAl3(BO3)4
mp-7192,0,-0.782822188,4.99979297,0,-38.28177379,-6.380295632,Sc2Sb
mp-21359,0,-0.371079964,10.94432219,0,-79.73784781,-6.644820651,SbRh2
mp-756544,3.5436,-3.197680424,4.730630535,0.016448201,-112.312465,-7.019529065,LiLaO2
mp-541310,0,-0.528430396,4.402815621,0,-44.96400335,-3.747000279,CaGaGe
mp-27466,0.2297,-0.380536112,5.409895186,0.008901558,-154.2883499,-3.214340622,LiTe3
mp-998713,1.6092,-1.364663407,4.011110435,0.004123125,-31.40735494,-3.140735494,TlInCl3
mp-559738,1.7869,-0.865485608,2.30459437,0.095790808,-229.8990135,-3.592172086,SbSNCl5
mp-504540,0,-2.689831206,6.212310074,0.076839384,-449.7732791,-7.027707486,Na11U5O16
mp-28603,2.4375,-1.163997765,3.014998771,0,-40.91146753,-3.409288961,NaLiSe
mp-999053,0,-0.262986878,6.375035306,0.19149884,-25.65512735,-6.413781838,Ti2GaNi
mp-13342,0,-0.625862464,8.550737964,0,-169.5345211,-7.063938379,ErB4Rh
mp-17960,3.1428,-3.594570219,7.009381411,0,-213.6997767,-7.632134882,BaSm2O4
mp-753425,1.7254,-1.694608817,2.970981536,0.046936255,-76.15927395,-6.346606163,LiCuCO3
mp-584134,3.6646,-2.53276473,4.817025007,0.031627031,-148.1422493,-6.733738605,LiBiP2O7
mp-29748,0,-0.325689094,6.395161612,0,-43.26673441,-3.605561201,TePdI
mp-21577,0.6425,-0.370382905,3.013489551,0,-158.4715923,-3.301491507,Na3InP2
mp-570001,0,-0.195784428,3.419704549,0,-64.63788189,-4.616991564,Al6Fe
mp-768503,5.7417,-3.055639223,3.699267701,0.008377919,-394.0651939,-7.578176806,Lu(PO3)3
mp-673024,3.7885,-2.347676813,3.718286909,0.029245054,-263.6909281,-6.592273201,LiSn4(PO4)3
mp-29362,1.8172,-1.29638587,2.912890262,0,-39.84736009,-3.320613341,GaCuCl4
mp-29594,1.3068,-1.573282494,5.983024187,0.00414429,-604.9535945,-8.402133257,La5B4N9
mp-999205,0,0.131655873,3.044776221,0.577719618,-30.58939778,-7.647349445,ScC
mp-775445,0,-1.733868132,4.548140543,0.123747249,-182.5891963,-6.086306542,Fe5(O4F)2
mp-7120,0,-0.389245594,4.165840128,0.004255143,-25.00941777,-5.001883554,Sm(AlSi)2
mp-26897,3.1197,-2.517680426,3.164373988,0.040617313,-190.8640316,-6.816572559,LiSn(PO3)3
mp-10086,1.3132,-3.362189935,4.685387147,0,-42.87784525,-7.146307542,YSF
mp-16877,0,0.027099861,18.46082892,0.067871981,-291.3178687,-12.13824453,Re2W3C
mp-961685,1.5833,-0.856416102,2.70900335,0,-10.55778637,-3.519262123,NaCaAs
mp-27792,4.5508,-2.035788232,2.098379772,0,-535.9541349,-5.825588423,K2S5O16
mp-3050,4.4951,-3.701637884,4.420388899,0,-651.5696333,-8.144620416,Y3Al5O12
mp-13935,0,-3.014089698,8.098151041,0,-73.32127051,-7.332127051,Ba2YbReO6
mp-769633,0.07,-2.131831274,2.476773146,0.037576076,-149.4711014,-6.794140971,NaFePCO7
mp-1374,0,-0.218251814,17.32338277,0,-347.7194853,-11.99032708,Zr5Re24
mp-4117,5.1563,-3.034623348,2.35352371,0,-126.2205314,-7.012251747,Li2Si2O5
mp-11183,5.3977,-3.179196182,4.229838822,0,-163.9394284,-8.19697142,Pr(BO2)3
mp-2542,7.4598,-3.125106349,2.965549086,0,-28.4122568,-7.1030642,BeO
mp-590,0,-0.288202202,7.674078457,0.005172514,-22.00500526,-5.501251315,NiAs
mp-19344,2.4279,-1.938336238,4.993426323,0.007439424,-98.67135726,-7.04795409,Cr2NiO4
mp-694964,1.7946,-2.786835108,2.410868932,0.000840056,-366.4389145,-6.785905824,Na4MnAl3Si3O16
mp-505139,2.5149,-2.276045198,2.610293956,0.003659531,-263.8398494,-6.595996234,TiH2SO6
mp-37727,1.7211,-3.68101321,7.326523587,0.212568659,-365.4536543,-8.498922192,Er10Ti6O27
mp-768604,3.4174,-2.800787627,3.231452521,0.066283275,-129.9416527,-4.64077331,SrLaCl5
mp-29404,0,-1.185582942,5.686109802,0,-25.07483939,-6.268709848,La2CCl
mp-571341,1.3829,-0.734923035,6.436632951,0,-180.6837579,-2.509496638,InHg6As4Cl7
mp-770957,0,-1.835817316,5.478127224,0.012319435,-87.91574234,-6.279695881,Be(CoO2)2
mp-655448,0,-0.785587133,8.272564242,0,-75.6128529,-5.400918064,Dy3Ge4
mp-766463,4.3701,-2.655841771,2.887283337,0,-233.8940529,-6.879236849,Na3GaB4O9
mp-756365,2.3114,-3.640531831,5.028686953,0.059195942,-155.274091,-7.763704551,CaCeO3
mp-754897,0.2922,-1.686306797,8.955865815,0,-141.4732014,-5.052614335,BaTl2O4
mp-10445,0,-0.625653014,4.908903817,0,-58.37076059,-6.485640066,Sc6FeTe2
mp-777019,0.0524,-1.322543791,2.108863122,0.063606323,-120.031591,-4.001053033,Li8SbS6
mp-1008923,0,1.203110249,7.268082793,1.203110249,-9.64554396,-4.82277198,CuN
mp-7580,1.8388,-1.080433148,7.887313991,0,-36.48808145,-2.606291532,Hg3(SF)2
mp-569203,2.3521,-0.559302565,5.67198182,0.008738897,-145.5964258,-2.599936175,Tl3Bi2I9
mp-16775,0,0.018526948,8.924147443,0.018526948,-36.23095221,-3.019246018,CdCu2
mp-558870,0,-2.312311077,3.000255603,0,-187.1863658,-7.199475606,P3RuO9
mp-30838,0,-0.767478275,11.39292734,0,-56.49200948,-7.061501185,ThPd
mp-770368,0.7076,-2.578339431,3.423611717,0.060885883,-259.8936977,-7.219269379,Li3V3(BO5)2
mp-675681,6.4912,-4.359008006,6.214009771,0.000774661,-300.3323053,-6.256923027,Ba4Er3F17
mp-1009071,0,1.467365921,11.31551426,1.467365921,-22.91267629,-7.637558763,IrC2
mp-3683,0,-0.629123218,8.932623487,0,-55.54269465,-5.049335877,Ho3(CuGe)4
mp-865223,0,-0.261493685,7.735998053,0,-9.00564723,-2.251411808,LuMgCd2
mp-18021,0,-0.069027618,9.131402172,0.064898648,-156.0533521,-8.669630673,Ge3Mo5C
mp-22962,0,-1.398882178,4.114540835,0,-41.34794527,-4.134794527,CsTiBr3
mp-690591,0,-1.4626891,4.461321329,0.090780447,-80.71083996,-5.380722664,Na3(CoO2)4
mp-780179,0,-2.404064011,2.919621799,0.082580811,-267.2499776,-6.518292135,Li7FeCo3(PO4)6
mp-22511,0,-0.648784266,6.19520433,0,-51.92479032,-5.192479032,Ce2MgGe2
mp-795639,0,0.136109454,6.109805018,0.38745072,-33.89656859,-3.766285399,Rb2Be4Pt3
mp-1014244,1.9927,-1.05211351,6.050269367,0,-29.9337472,-7.4834368,ZrZnN2
mp-569240,0,-0.130434733,6.338934505,0.175727639,-40.25053339,-5.750076199,Fe3Se4
mp-556400,2.0249,-1.804096421,4.304577286,0,-185.3076162,-4.632690405,Cs2K2TeO5
mp-625238,2.6529,-1.755962219,4.517690069,0.039388171,-204.4476621,-6.81492207,Re2H4O9
mp-6569,2.4973,-1.214952275,2.827008888,0.062308777,-456.7466679,-5.709333348,K3HgN5O11
mp-759131,0,-1.802775719,3.472848965,0.017865596,-214.6008435,-3.832157919,LiCu3F10
mp-19302,3.6886,-2.787004595,2.914813622,0,-94.30518918,-6.736084941,NaCaVO4
mp-631581,0,1.092913245,6.828266893,1.279456422,-9.59323554,-2.398308885,Ag2BBr
mp-5996,3.2639,-3.180710235,3.313306932,0,-460.2803293,-7.671338822,Na2Ti2Si2O9
mp-4252,1.7622,-0.743354748,3.371034415,0.006806572,-94.11688456,-4.705844228,SnPS3
mp-7910,1.107,-0.380774879,5.371465262,0,-23.03498148,-3.29071164,Al2HgTe4
mp-16043,0,-0.536659305,9.089734664,0.008589261,-70.18058181,-6.380052892,Mg(As2Rh3)2
mp-567588,0,-0.755513112,9.78489244,0,-50.91233848,-5.656926498,DyInRh
mp-756489,0,-1.314280696,2.105574828,0.11578089,-96.44485715,-4.383857143,Li6FeS4
mp-631570,0,1.511566461,8.422943284,2.05476146,-15.92387801,-5.307959337,BaTaB
mp-980757,0,-0.96539125,7.871579173,0,-87.3738284,-5.460864275,Sm5Sb3
mp-569335,0,-0.206476813,7.342821837,0,-152.5660121,-7.628300605,Sm2C3
mp-626843,1.8437,-1.170429663,2.189845531,0.040270317,-24.3987085,-4.8797417,Ni(HO)2
mp-1019510,5.4784,-3.132047036,1.762350074,0.01019778,-717.6934482,-7.475973418,AlPO4
mp-8622,0.9936,-0.874136642,5.684813,0,-19.43957587,-3.887915174,Rb2PtSe2
mp-998965,0,-0.03969332,8.086541177,0.174526342,-27.72742071,-6.931855178,TiInFe2
mp-778756,2.2238,-2.474519148,3.141927824,0.084165281,-87.02013009,-7.251677507,LiVBO3
mp-779846,2.6798,-3.520577,9.110053183,0.025989368,-495.7986837,-9.534590071,HoTa3O9
mp-20880,0,-0.465963833,9.434856161,0,-25.38626515,-4.231044192,NdAgPb
mp-626654,4.8914,-2.070524963,2.47130397,0.068145562,-325.1218679,-5.80574764,Al(HO)3
mp-558585,2.394,-1.492457152,7.902105571,0.024062337,-151.6499672,-4.21249909,Hg3PClO4
mp-19747,0,-0.244751005,9.207454141,0.0799887,-33.42996916,-4.77570988,Ni3(PbSe)2
mp-768139,1.4103,-0.809430629,2.511757117,0.076989619,-71.7732582,-3.262420827,Li8Sb2S
mp-771255,2.5666,-2.223047936,4.774358667,0,-183.6798783,-5.102218841,Cs4SiO4
mp-1013532,0,-0.582139355,3.154654074,0.490708021,-18.02049295,-3.60409859,Sr3AsP
mp-22653,0,-0.345731269,7.062250219,0,-28.52726908,-5.705453816,Eu(SiAg)2
mp-34898,2.0389,-3.138980563,5.782233339,0.034208635,-423.0235774,-9.614172215,Zr4N2O5
mp-850904,0,-2.643732196,4.007067089,0.050255683,-196.5362849,-6.551209497,Mn2OF3
mp-1016197,1.3032,-0.314389586,3.482769095,6.47E-05,-35.16578792,-4.39572349,MgSiAs2
mp-714911,0.9967,-2.522924756,4.440366024,0.000583482,-254.0283601,-7.938386253,V3O5
mp-675103,1.0428,-2.481416476,5.317070301,0.080050019,-223.0765804,-5.870436326,Sr6Bi2O11
mp-677217,1.1301,-1.126215986,4.965371952,0.048415416,-114.1175323,-7.132345771,MgMo3S4
mp-764328,0.5521,-1.922362988,3.837408477,0.036209612,-180.4896081,-6.446057433,Na5Mn7O16
mp-754153,4.3086,-1.465894022,2.596999627,0,-86.28938421,-4.31446921,LiH2BrO
mp-10935,5.4942,-3.383735476,5.198102304,0.003833436,-113.4234036,-7.088962722,NaErPO4F
mp-1747,2.1383,-1.024385302,2.450266539,0,-8.43623968,-2.812079893,K2Te
mp-780126,0.9105,-2.724780559,2.890282441,0.057611879,-534.36003,-6.850769615,Li3MnSi2O7
mp-21032,0,-0.628932468,8.447261031,0,-32.00173821,-4.000217276,BaIn2Pt
mp-1009792,0.6802,0.453407856,7.892880872,0.453407856,-17.58467699,-8.792338495,RuC
mp-856,0.6519,-2.129403294,6.608867434,0,-37.70087542,-6.283479237,SnO2
mp-551900,1.2288,-2.293140002,7.730756106,0,-49.45996689,-6.182495861,PrBi2BrO4
mp-3400,0,-0.318800552,8.337221135,0,-91.36224879,-7.027865292,Lu(MnGe)6
mp-30326,0,-0.429927045,6.367021189,0.02524489,-119.2791529,-7.454947055,Ti5FeSb2
mp-764738,1.7156,-2.336417771,3.163198402,0.067136786,-302.622316,-7.205293237,LiFe4(BO3)4
mp-18367,0,-0.431757659,4.737717184,0,-201.9319449,-4.589362384,Yb(Al4Co)2
mp-977162,0,-0.080358631,8.713763096,0.004956036,-10.09520632,-2.52380158,NaTl2Pb
mp-699660,1.1535,-2.468655072,5.402556827,0.027314952,-341.1229744,-7.106728633,KHo2Cu(MoO4)4
mp-758272,2.277,-3.153518681,5.773517002,0.019670517,-423.6632547,-9.628710333,Zr4N2O5
mp-41701,2.7564,-2.284504887,2.880776132,0,-315.4725573,-6.572344944,LiCo2P4H3O14
mp-18950,1.7786,-2.262231339,4.239788159,0.025277139,-92.31677221,-6.594055158,BaCa(FeO2)4
mp-12645,4.0263,-3.320898137,6.480360417,0,-112.8898295,-7.055614342,LiHoO2
mp-505138,1.0629,-0.402230041,3.799788122,0,-190.091181,-3.655599634,K2PdSe10
mp-997100,0,-1.837967331,6.087853419,0.008485274,-40.63485328,-5.07935666,SrAgO2
mp-849327,1.1792,-2.404437143,3.046503148,0.08630756,-392.9956579,-6.549927632,Li2Cu(PO3)3
mp-978797,0,0.171966291,8.654156942,0.171966291,-23.41540997,-5.853852493,Sm3Hf
mp-865206,0,-0.621198936,11.23347598,0,-22.57158421,-5.642896053,TmCdRh2
mp-637052,0,-0.400656244,9.590121952,0,-141.5448251,-6.433855685,Hf3(MnGa3)2
mp-861726,0,0.095379792,13.31503628,0.545354888,-28.20478082,-7.051195205,PuBiPd2
mp-774418,0.8519,-2.679827267,2.792322712,0.014567002,-255.0956011,-7.502811798,TiV3(PO4)6
mp-30279,0.2114,-2.121671667,6.166811346,0,-201.7747702,-7.206241794,NpIO5
mp-982443,0,-0.32429341,6.62795453,0.024443328,-12.04081382,-3.010203455,NaCaPb2
mp-31360,1.4545,-1.866457084,4.085384385,0,-150.4041961,-5.371578431,K2Ta3Cl9
mp-559354,1.8833,-2.826267554,4.178076852,0.03415941,-306.0969923,-7.652424808,NaNbO3
mp-30569,0,-0.219543663,8.299629275,0,-221.1817678,-7.62695751,Zr6Co23
mp-861892,0,-0.760851556,10.89674157,0,-25.0945843,-6.273646075,DyInRh2
mp-984713,0,-0.242735468,8.795542992,0.09287126,-17.81794222,-4.454485555,Dy3Ga
mp-27267,0.7567,-0.323196206,6.464652713,0,-285.592125,-7.139803125,ReP4
mp-7422,0,-0.55569235,4.821487992,0.011080735,-23.79892978,-4.759785956,Ca(CuP)2
mp-5450,5.5324,-3.680851064,3.412170547,0,-104.838302,-5.824350109,K2ZrF6
mp-17649,1.8252,-2.497325713,5.685527877,0,-155.1845159,-4.310680996,TlSnF7
mp-769296,2.0934,-1.208292181,2.276728523,0.078885041,-284.9710488,-4.74951748,AgH9O5
mp-758450,0,-1.479185823,3.350872015,0.082998233,-207.1739602,-6.474186256,LiCu3(CO3)3
mp-17564,0.2502,-0.988936241,3.726766087,0,-121.2200103,-3.78812532,Ca5Sb3
mp-5942,1.3699,-0.930315429,2.724050124,0,-66.54536824,-4.159085515,NaAsS2
mp-14716,1.7724,-2.250081504,5.902271001,0,-474.9285369,-4.240433365,Nd2Au5F21
mp-557606,1.8717,-1.468104322,3.719688339,0.063081392,-122.2112608,-4.364687886,SbAs3(Se2F3)2
mp-561254,3.6606,-2.247279991,2.946077218,0,-390.529971,-5.424027374,NaLi3GeO4
mp-767780,0,-2.370580695,3.019029239,0.037262666,-217.0440361,-7.234801202,KV4O10
mp-8975,0.9885,-1.262107431,7.099290011,0,-241.7018919,-4.648113306,Hg3(AsO4)2
mp-18612,1.575,-1.325183438,2.896945546,0,-144.1174648,-5.147052315,Rb2MoS4
mp-29096,1.4861,-0.510661171,6.456344178,0,-58.69026472,-2.096080883,Hg3(SBr)2
mp-11601,4.0684,-3.202037294,6.661175462,0.001406534,-27.16679228,-6.79169807,NaErO2
mp-715574,0.7662,-1.968802134,3.279967808,0.059778889,-111.5431887,-6.971449293,MoO3
mp-983850,0,-0.560041677,6.445528141,0.015200628,-12.3470515,-3.086762875,Ca2AgAu
mp-757202,0,-1.533215354,6.705549005,0.068978442,-205.6191234,-5.140478086,K7(Bi3O8)3
mp-505545,0,-0.689707207,8.864966792,0,-255.1603717,-7.087788104,Lu2FeB6
mp-776051,0.8073,-2.497782224,3.262447127,0.088911336,-282.8031684,-7.070079211,Li2Mn2Fe(PO4)3
mp-762358,4.4551,-1.938378569,2.67784798,0,-553.0045061,-5.760463605,LaH9(SO6)2
mp-723082,2.4632,-1.450629625,2.584886191,0.011835632,-355.6659377,-4.93980469,Na5Te2H36AuO28
mp-568326,0,-0.163428781,9.009556557,0,-167.1803204,-8.35901602,Pr2WC2
mp-712,0,-0.23551518,6.011622386,0.020762994,-11.03770678,-5.51885339,YCu
mp-540883,2.6133,-0.614046553,2.260666782,0,-204.4828561,-4.647337638,As2P2S7
mp-11501,0,-0.112687918,8.498196177,0,-26.94477037,-6.736192593,MnNi3
mp-571598,0,-0.09946631,15.74672043,0.003886502,-89.61565651,-3.319098389,Ga2Au7
mp-26533,1.149,-2.771262054,3.144363715,,-272.8952874,-7.580424649,LiNb2(PO4)3
mp-568266,0,-1.218370703,9.087333395,0.004686643,-60.24430005,-6.024430005,Tm2NiAs2
mp-559332,2.3396,-1.358716382,6.311034028,0.005681291,-117.5650527,-4.898543862,BiTeIO3
mp-17307,1.0497,-0.506714226,5.08634102,0,-95.78788217,-3.192929406,K2Hg3(GeSe4)2
mp-769593,2.014,-2.422018573,4.037698977,0.005376516,-220.9276524,-6.903989139,Li4VCr3O8
mp-7068,0,-0.407911286,3.159108574,0,-26.25437977,-3.750625681,Sr3(AlSi)2
mp-19733,0,-0.216086601,7.528596974,0.009295388,-30.5375292,-5.0895882,Ce2In
mp-1016109,0,-0.079480428,7.08336906,0,-60.52783686,-1.780230496,ZrZn16
mp-26794,0,-2.361735844,2.67359262,0.052972606,-175.0368445,-6.251315876,Li3Cu(PO4)2
mp-553991,2.3472,-2.570125824,5.011362391,0.002640519,-87.2427592,-6.710981477,Ti(GaO2)4
mp-1638,0,-0.253988797,3.302373367,0.006483002,-19.88445222,-3.31407537,SrAl2
mp-19341,3.3293,-1.706732505,7.213388662,0,-84.39062552,-6.027901823,Tl2WO4
mp-770472,4.5874,-4.016959485,9.564684875,0.082399802,-167.4718944,-8.373594721,HoLuO3
mp-11291,0,-0.115695567,7.346944827,0.074376665,-7.08044872,-3.54022436,CeCd
mp-29526,2.1636,-0.622014328,2.587915474,0,-101.4832167,-5.074160837,BrNO3
mp-674341,2.6912,-3.635083602,5.658502298,0.183562839,-200.8477885,-9.129444933,Sc3TaO7
mp-510633,2.7849,-1.493782768,6.34576383,0.000860678,-178.0638189,-5.56449434,Pb2CBr2O3
mp-14901,2.7708,-1.950059376,3.700122615,0,-453.7817579,-5.402163785,NaZnAsO4
mp-22179,0,-0.671188496,4.422838957,0,-43.60678831,-7.267798052,YTiSi
mp-1340,1.0376,-0.585457847,4.767617686,0,-38.91424954,-3.891424954,Ga2Se3
mp-865527,0,-0.436769131,3.572402903,0,-38.91754043,-4.864692554,YAl3
mp-18979,2.3323,-2.672504697,4.558720767,0.001116509,-458.0674197,-7.634456995,TbFe3(BO3)4
mp-20789,0,-0.727608464,9.128997781,0,-50.99391227,-5.665990252,SmInRh
mp-3219,0,-3.129445164,5.430109516,0,-205.5310294,-8.563792893,EuPO4
mp-761481,2.3744,-2.467668993,3.229734155,0.067596733,-116.5873348,-6.477074157,Li2FePO5
mp-9323,0.5791,-2.480098426,6.276520045,0,-128.1947085,-6.409735424,Tb2S3
mp-686836,2.379,-2.53953275,7.729336753,0.022646311,-292.0825313,-7.302063284,MgTiNb2(PbO3)4
mp-2583,0,-0.748681513,8.321026007,0,-33.4828566,-8.37071415,TiRh
mp-560356,2.512,-1.80982843,4.469186971,0,-159.1433744,-5.683691942,Sm3Si2S8I
mp-2309,1.1833,-2.452468065,6.447615004,0.025713774,-126.4478099,-6.322390495,Tm2S3
mp-781505,3.716,-3.093552029,4.603333814,0,-141.8190439,-7.090952195,Ca3WO6
mp-7239,0,-0.480146719,5.222882513,0,-32.57737567,-3.619708408,PrMgGa
mp-976923,0,-2.097380296,7.268789366,0.038669782,-36.94840578,-7.389681156,NaReO3
mp-755,0,-0.172625313,8.190607274,0.003135988,-63.53025088,-5.294187573,CoSb2
mp-555805,2.4648,-1.344176767,1.818611318,0,-56.17413892,-3.120785496,AlSCl7
mp-15707,0,-0.52014813,7.315231556,0,-234.3246718,-7.322645995,TbB2C
mp-560506,0.0975,-2.857256871,2.883956929,0.063438074,-324.279398,-7.369986317,NaTiP2O7
mp-555785,2.7435,-3.712920396,5.876547165,0.039851561,-191.5029531,-8.704679686,Nd2Ti2O7
mp-755950,2.7291,-3.525083163,5.10584894,0,-138.7441717,-7.708009539,Ba2Sc2O5
mp-12896,0,-0.513921406,4.836158768,0,-59.90206214,-4.991838512,NdAl4Co
mp-774356,0,-2.608117958,2.910010001,0.09044451,-208.9288828,-6.964296093,Li3Mn2(SiO4)2
mp-542503,0,-2.428867033,6.246916334,0,-264.5132089,-6.960873919,La9(SbO)5
mp-30779,0,-0.102881838,3.692649156,0,-9.94088134,-2.485220335,SmMg3
mp-571404,1.1259,-0.261772527,6.684186558,0.004514098,-51.04238536,-1.822942334,Hg3(SeI)2
mp-12175,0,-1.143789307,9.622744298,0.006229492,-267.4333605,-7.428704457,Y5Pt4
mp-766416,1.7242,-2.046789425,2.931281537,0.032413,-321.9619673,-6.439239346,K2UH6C2SO13
mp-646392,0,-0.159247829,9.00046532,0,-86.25326942,-5.390829339,Dy3Co
mp-777860,0.1698,-2.696689185,3.019520996,0.005883541,-127.0088389,-4.704031071,Li2FeF6
mp-744226,0.9217,-1.438618628,2.009271046,0.06466873,-807.8130873,-5.77009348,CoP3H16N4O11
mp-7137,4.5474,-3.29046085,6.371289491,0,-112.6004445,-7.037527781,LiTbO2
mp-549127,1.3985,-2.483999078,8.27893961,0,-50.40605602,-6.300757003,HoBi2ClO4
mp-12161,0.2471,-1.288888213,2.720544038,0.092831237,-134.7913704,-6.126880472,K2SrCu(NO2)6
mp-781077,0,-1.908815171,4.486936756,0.090000082,-182.2258773,-6.074195911,Fe5O7F3
mp-12951,0,-0.596311082,10.46106786,0,-33.28149097,-5.546915162,ZrGaAu
mp-17008,3.2938,-2.416908257,3.958689515,0.012962545,-179.4509807,-5.981699357,CaTeO3
mp-22326,0,-0.649478059,7.72284074,0,-96.77408276,-5.692593104,Mg4As6Rh7
mp-757094,3.6948,-3.938170774,6.261188978,0.075441829,-144.889706,-9.055606628,La2HfO5
mp-554643,4.5798,-2.538494459,3.068531462,0,-235.6127345,-5.354834874,K2SbSO4F3
mp-12607,0,-1.108740993,11.16531506,0.004053924,-26.11598468,-6.52899617,PrPt
mp-984707,0,0.364190214,14.61630345,0.364190214,-38.67702176,-9.66925544,ErTa3
mp-1163,0,-0.066777642,4.516942045,0,-121.4235797,-4.336556418,UBe13
mp-567391,1.171,-1.897364987,7.469278491,0,-182.0754281,-6.502693861,Dy3Se3N
mp-29243,0,-1.537279703,5.380650249,0,-21.69599213,-4.339198426,Ba3SnO
mp-570607,0.664,-1.222140492,5.669081946,0,-298.8157908,-4.668996731,Dy5C2I9
mp-753515,2.3861,-1.881539984,5.537141231,0.058054501,-91.52113886,-5.720071179,Sb3O4F
mp-17856,0,-0.270196546,4.24343885,0.002548689,-176.9890664,-4.42472666,Al7CoCu2
mp-573763,1.774,-0.991893012,3.989103818,0,-31.63549709,-2.636291424,Cs2Te
