id,formation_energy_per_atom
mp-1206252,-0.913030314583334
mp-1174939,-1.9174208844550005
mp-1219484,0.05366294900000028
mp-1225988,0.08202593122222229
mp-1186142,-0.19010657374999995
mp-1216299,-0.14359888317456762
mp-1221959,-3.1749994971793334
mp-1223865,-2.1148467140833334
mp-1220536,-0.36792170629464493
mp-1175639,-1.8246345444349998
mp-1214499,-3.2595211778329998
mp-1215408,-0.5482526455357135
mp-1214031,5.127858036999999
mp-1203847,-2.6753829879999995
mp-1220575,-0.13498406955357112
mp-1199406,-1.6366727468832662
mp-1105257,-0.7615560989963448
mp-1203458,-0.189833977485073
mp-1042536,-1.8629843826249997
mp-1197270,-2.5370257990624996
mp-1187716,-0.29636544375000007
mp-1194573,-0.17786511221708187
mp-1213703,-2.5684825617867246
mp-1220797,-2.1285897740048005
mp-1214930,-2.6469311871710532
mp-984761,-0.3133366954741379
mp-695800,-2.183789870731428
mp-1203696,-1.968532429814405
mp-1206729,-2.2080767709642863
mp-1173507,-0.6875775342500006
mp-1039916,-2.939612058203125
mp-1100596,-1.8375784491224998
mp-1048419,-2.9755180534065917
mp-1196467,-2.3745578615608434
mp-1210536,-1.702892327
mp-1217603,0.11405135027777764
mp-1194632,-0.6718294160693093
mp-1103614,-0.4411602778787879
mp-1045822,-2.7479209201602566
mp-1199774,-0.4869230091652194
mp-1208789,-2.1084098527631574
mp-1173645,-2.663204114525863
mp-1225891,-0.09364637583333331
mp-8314,-2.0464316409267234
mp-1203830,-3.1729459189351847
mp-1226864,0.051570980000000155
mp-1223659,-0.6463796574635415
mp-1218435,-2.186999810673077
mp-1212247,-2.5413736871423813
mp-1214892,-1.8669952301315795
mp-1223100,-2.51621205075
mp-1194051,-0.3852897580357129
mp-1224763,-3.41928003875
mp-1217040,-0.7263122516666671
mp-1205707,-0.23395734133333407
mp-1225501,-0.21828919833333416
mp-1174576,-1.9195656190383328
mp-1100612,-1.8391853803724993
mp-1186132,0.0707940762499999
mp-1177997,-1.8632176628571426
mp-1178743,-3.6546903206113637
mp-1197358,-3.076357110833331
mp-1196406,-0.37555868680903354
mp-1183860,-0.3693473499999995
mp-1041783,-2.2802230908333327
mp-1196550,-3.183018561152196
mp-1205669,-3.0717689247500006
mp-1100460,0.22422712333333314
mp-1181075,-0.33225950822600014
mp-1197723,-0.6864989199999995
mp-1203037,-3.243630801666458
mp-863702,-0.29586564833333373
mp-1218845,-0.5175008629999999
mp-1217214,-0.2923927288888895
mp-1206778,-1.0648517154999992
mp-1211735,-0.7798069075633336
mp-1201210,-1.4183736740256412
mp-1176701,-2.406329402569444
mp-1217878,-0.6370456634871796
mp-1190482,-0.23987407743199968
mp-1180556,-1.4521300141277476
mp-1226318,-0.8454931304166665
mp-1232303,-0.8845014107112075
mp-1216130,-3.1137496067499995
mp-1195589,-1.5766376839374998
mp-1215352,-0.6845074775000013
mp-1147550,-1.4098446290873012
mp-1176205,-1.840599314435
mp-22180,-0.7942015419999997
mp-1227593,-3.072784131149333
mp-1198737,-0.8285007425581903
mp-1207468,-0.35316595141411755
mp-1210456,-1.0866356120432692
mp-1225497,-0.14221475153846086
mp-1177776,-2.6641068682305193
mp-1223880,-0.1988996191666672
mp-1043063,-1.4694860391919988
mp-1093842,3.4375369975000005
mp-1102924,-0.21171932157999981
mp-1201805,-2.4113111825160254
mp-1220076,0.09251521300000007
mp-1041919,-2.0124019641287876
mp-1190849,-0.0972239955518174
mp-1205944,-3.2492147277499996
mp-1197913,-1.9054338779525863
mp-1043750,-2.9229211498941794
mp-1183827,0.1127695687500001
mp-1205986,-0.018608288094999814
mp-1200191,-0.2895757420000007
mp-1186218,-0.16701084285714174
mp-1179363,-1.5626904590909085
mp-1207152,0.15628309500000034
mp-1197874,-0.39314860083333275
mp-1201036,-1.7454574988033338
mp-1194531,-0.19043961074074092
mp-1216740,-1.1321328503125005
mp-1228397,-2.985718793194444
mp-1218601,-2.5363230035
mp-1215973,-1.832584943619792
mp-1218320,-1.14956567619
mp-1205880,0.54612337533
mp-1221663,-2.0393898562107404
mp-1192619,1.9192538136637938
mp-1221375,-0.06799345750000008
mp-1207934,-0.24930577470588175
mp-1213883,-1.1164552503448277
mp-1218143,-2.5137277695959996
mp-1221486,-1.9471816029899998
mp-1209771,-0.8065183740624994
mp-1217863,-0.12076595025640995
mp-1103176,-1.1993390608333339
mp-1178076,-2.415388786675713
mp-1227565,-2.4902906593249994
mp-974611,1.0284751156250005
mp-1197766,-0.68674039225
mp-1180507,0.12925322138888973
mp-1206391,-0.4993965366666665
mp-1113385,-1.5418509055249656
mp-1221088,-1.6677390517968746
mp-1225528,-1.0326327402825006
mp-1215614,-3.198460683333333
mp-1183188,-0.11516550250000002
mp-1205953,-0.7391816811111112
mp-1215392,-0.5066498087499998
mp-1227031,-0.5024464572135416
mp-19006,-2.000449976104999
mp-1211330,-0.12360776592261995
mp-1202565,-1.123820648548355
mp-1191694,-0.558378952083333
mp-1228989,-2.1864621554423067
mp-102,0.01843597500000005
mp-1206553,-1.7247151895249657
mp-1175905,-1.8515244063099994
mp-1103802,-2.7547253712990476
mp-1045940,-3.1147744719230768
mp-1094967,-0.10539466249999974
mp-1185161,0.2610677820833329
mp-1106326,-0.681711379999999
mp-1203604,-1.9187507839814293
mp-1212262,-1.0275853225912506
mp-1179339,-1.6872986258039997
mp-1177762,-2.7380700766666077
mp-1111040,-0.7843736785689653
mp-1217153,-1.3021083673214295
mp-1041488,-2.716572146166668
mp-1101571,-1.839739471522557
mp-1210187,-2.8370318820312495
mp-1175063,-1.9113550348716661
mp-1206193,-3.5342912826139994
mp-1217529,-0.5780454286666654
mp-28932,-2.4211359791718183
mp-1105532,-2.4186073320222223
mp-1205100,-1.3129528051794996
mp-1212141,-1.8539731263392858
mp-1102897,-0.6288022499999997
mp-1219740,-1.5482651136899985
mp-1212340,-2.8173013563460003
mp-1177763,-2.6181344371875
mp-1199348,-0.6715180786018172
mp-1183018,-0.19784423174107144
mp-1185425,-0.11925668750000007
mp-1205145,-2.6523329672798495
mp-1046751,-2.457097396098902
mp-1213601,-0.710784930517242
mp-1101697,-2.1729393916598365
mp-1105939,-0.37515510352941184
mp-1223987,-0.24408216533854166
mp-1182141,-1.765580742083334
mp-1046211,-1.8540994107291666
mp-1045943,-1.4932977412499997
mp-1225703,-0.04907671915749967
mp-1110984,-2.9930905217553785
mp-755185,-2.193692066334762
mp-1111796,-0.6479000755689655
mp-1218362,-0.5046427912500002
mp-1111115,-2.9679723573282866
mp-1102532,-0.5772945082142856
mp-1223747,-1.3157851931576
mp-1104360,-0.6438477653571419
mp-1209504,-1.443905133887094
mp-1205190,-1.8600677433080748
mp-1194884,-0.24353005929320148
mp-1177934,-2.4630066751851847
mp-1212287,-0.6088116978787871
mp-1225792,-0.7867791097420643
mp-1220202,-0.6897854195833334
mp-1213364,0.054358374999999626
mp-865369,-0.5458015337500006
mp-1181340,-1.6770871778571421
mp-1045656,-1.9038737387500007
mp-1219958,-0.582634655714286
mp-1049224,-1.4370991504761907
mp-1204579,-0.6723570238762502
mp-1183866,-0.05756287586206883
mp-1183177,0.8762474256250004
mp-1173193,-2.304693578725961
mp-1180133,-0.6355808963022219
mp-1111626,-1.4070907445249656
mp-1207772,0.10093559899999996
mp-1178380,-3.568708117857143
mp-1183744,-0.39095896750000003
mp-1214390,-1.9923539533859895
mp-1216156,-0.26695007000000004
mp-1189510,-0.9549790126736113
mp-1222494,-0.09569922271937514
mp-1215578,-0.8144566245312508
mp-1199260,-2.3138841442644553
mp-1197444,-0.39916006087999945
mp-1196028,-2.0142121253601757
mp-1195871,-1.747769778642656
mp-1200343,-0.6271941813125004
mp-1046949,-2.526162794253245
mp-1227202,-2.9855096370270275
mp-1228331,-0.4470158375000001
mp-1190368,-0.5897388740277781
mp-1177566,-2.818129871914683
mp-1220630,-0.253871245346155
mp-1185623,-0.17669046500000007
mp-1183208,0.05267297250000036
mp-1222719,-3.0930242454629635
mp-1198793,-2.40993644999256
mp-1199180,-1.4421679986017393
mp-1209521,-2.529572105561207
mp-1194844,-0.40770295394736794
mp-1206560,-1.3771863880249655
mp-1214733,-1.0041597558099997
mp-1223240,-3.776367171011904
mp-1186023,0.39961952339285745
mp-1223518,-2.026045962283334
mp-1196915,-0.20479765473684203
mp-1219678,-0.42365152666666656
mp-1181468,-0.10661563826388863
mp-1219222,-0.4643550064999985
mp-1229127,-0.5467482082812505
mp-1200059,-1.9341199002975864
mp-1178039,-2.9628708931250003
mp-1195515,-3.2217474822812497
mp-1224151,-0.18848553750000008
mp-1193205,-0.6522696279310334
mp-1202085,-0.08747908555555542
mp-1225593,-2.3307310907031265
mp-1183611,0.035490167500000114
mp-1187823,-0.4261501858333334
mp-1221025,-3.2623532876250003
mp-1095756,4.924840982708334
mp-1174455,-1.8755754674792857
mp-1209411,-0.8903998212500005
mp-865958,-0.2251731954166667
mp-1178346,-3.54844720675
mp-1208161,-3.847720467023438
mp-1180006,0.13198318226222247
mp-1227768,-3.313816408791209
mp-1186116,0.8688012515625005
mp-1186778,0.05257777500000049
mp-1179366,0.6548880199941038
mp-1220103,-0.017166556578946245
mp-1214717,-2.810225147896249
mp-1214875,-0.62641165875
mp-1195542,-2.8578188678352494
mp-1147737,-1.148998648119048
mp-1211614,-2.3541697463749998
mp-978516,-0.26055487312500025
mp-1218009,-1.2180027760807288
mp-1202850,-0.2721643262521423
mp-1206392,-0.5379360274999998
mp-1227184,-2.6696364838541675
mp-1184186,-0.29079562749999965
mp-1181731,0.09542564143861022
mp-1176218,-1.8178382241224993
mp-1206605,-3.4964200552674995
mp-1216111,-0.4180698489583327
mp-1191259,-1.5306371557993206
mp-1186930,-0.3636596349999994
mp-863684,-0.7345736274999997
mp-994,-1.6267119360714286
mp-1192780,-2.1452732192857136
mp-1220957,-2.0583756752825
mp-1186981,-0.17305463875000004
mp-1177623,-2.532724294280408
mp-1209524,-2.5325529571237073
mp-1188097,-1.7510968112499987
mp-1201988,-1.7087598373891923
mp-1199646,-0.1955010713654762
mp-1217800,-3.264355331983694
mp-1185997,0.99211565375
mp-1202333,-2.0225401135309973
mp-1197161,-0.8669164870607685
mp-1209509,0.8746469170049267
mp-1203654,-3.0990441419444443
mp-1176015,-1.8522615556849997
mp-1210974,-0.4228608125433332
mp-1177403,-2.254880780958955
mp-1041901,-1.8911021238457135
mp-1228545,-2.2235500946499998
mp-1105802,-0.7395483112499992
mp-1193674,-0.3051579936206899
mp-1039088,0.056363714166667
mp-1219149,-1.9887368122554354
mp-1190391,-0.2822016809259272
mp-1206654,0.8925902499999993
mp-1111588,-1.5716917485559996
mp-1110628,-3.4667144967140002
mp-1224114,-0.6000659555064936
mp-1215372,-0.3167006396428578
mp-1174447,-1.7717179478364276
mp-1199685,-0.7389857047159102
mp-1183818,-0.4009878174999999
mp-1206167,-2.1057012563099997
mp-1214590,-2.2109739283653846
mp-561034,-0.8492710115000002
mp-1198103,-0.45600151238707887
mp-1174059,-1.828731141935
mp-1113997,-2.432026397059448
mp-1198575,-1.8315409108134293
mp-1206949,-1.3286581422500006
mp-1047375,-1.7830047178571422
mp-1197226,-3.0253190261304774
mp-1198058,-2.8216010016203708
mp-1173097,-3.4749959994107145
mp-1202086,-0.8629680600260557
mp-1191886,-1.943385420494792
mp-1110798,-1.0997845474999999
mp-1197607,-2.8579842128537414
mp-1194616,-3.1903514515530302
mp-1220040,-2.2884697112166665
mp-1097416,1.6700380062499995
mp-1215910,-0.47314671200000047
mp-1190971,-2.184639014814643
mp-1178794,-1.6527828209375004
mp-1179721,-2.23299999637221
mp-1176623,-2.3528939579761894
mp-1205400,-1.306466351759259
mp-1222436,0.16052866677379457
mp-1187692,0.28352213375
mp-1216174,-0.8931734633854175
mp-1177034,-2.950665664681715
mp-1183007,-3.8432086046424994
mp-1188083,0.18601635494791768
mp-1193851,-2.244888712955664
mp-1189057,-0.9048279131249997
mp-865335,-0.5191446562500008
mp-1079881,-0.8333699662499994
mp-1222589,-1.5581601676619228
mp-1200138,-1.3278259504212002
mp-1207415,-0.3084114584482767
mp-1226324,-0.40663824633928514
mp-1183421,-0.3435448212500001
mp-1229316,-3.1677642964629626
mp-1205715,-0.1804655014479998
mp-1175629,-1.8638385503725
mp-1210598,-1.7965263538244431
mp-1190110,-0.6264740322222235
mp-1193126,-1.2728437382692306
mp-1195366,-1.0763929009100002
mp-1182129,-3.11853870871
mp-1100795,-2.1618178336950002
mp-1209760,-2.4104545030730997
mp-1226373,-0.05548225249999916
mp-1205790,-3.7803873282499993
mp-1102178,1.3916950091891955
mp-1117654,-1.6078411663750003
mp-1207236,-0.09167592111111054
mp-1181359,-0.621235638074286
mp-1212518,-3.518372797279445
mp-1175641,-1.8173799047474999
mp-1176203,-1.8212031522474996
mp-1206842,-2.3273019972140006
mp-1177952,-2.0805062479513885
mp-1214960,-1.6598618359554687
mp-1221554,-0.4751726999999999
mp-1196716,-1.557162947376154
mp-1229061,-2.5648356567881945
mp-1212697,-0.966804986302631
mp-814,-1.744079079296875
mp-1200017,-1.4021568591402935
mp-1191141,-3.036175294375001
mp-1176520,-1.5597166429966656
mp-1220048,-0.08654249875000009
mp-1207640,-1.7182196100000002
mp-1181726,-0.16731341475111114
mp-1190465,-0.5535256261683342
mp-1111205,-2.386024003923816
mp-1221755,-2.5084142465657138
mp-1220713,-1.0501625804877643
mp-1042068,-2.422668830048701
mp-1199218,-0.5293206877358064
mp-1184619,-0.5717118706250002
mp-1226549,-0.1601742391666671
mp-1176579,-0.9305872696874999
mp-1046772,-2.3507088179807694
mp-1199587,-2.98974241703125
mp-1213427,-0.3058502098113214
mp-1228359,0.11088189099999965
mp-976343,-0.9175738100000004
mp-1041911,-1.3238137271428576
mp-1176244,-1.8298516706849997
mp-1191656,-0.2810315409717868
mp-1212938,-3.4608764257738094
mp-1225674,-0.020301790546874532
mp-1201658,-2.2423969571691913
mp-1209338,-2.8484458291716366
mp-1218400,-2.502667168125001
mp-1222449,-0.605941478571428
mp-1228797,-2.479406379108697
mp-1206039,-3.0258835047588506
mp-1209285,-0.8386976733333332
mp-1078945,-0.06452025554687513
mp-1111329,-2.569579168714
mp-1204890,-0.8391172334175016
mp-1209221,-1.6562916759806035
mp-1194144,-0.9402308148606904
mp-1213901,-2.626136615818964
mp-1211911,-2.958945291633333
mp-1185628,-0.024614661233333095
mp-1185509,-0.3750494050000004
mp-25462,-2.4409467427930402
mp-1173106,-1.0945571680246913
mp-1047170,-2.473317188499999
mp-1046088,-2.7555019208012816
mp-989737,0.0030615666666668298
mp-1040085,-2.959688293551587
mp-862730,-0.5249297474999999
mp-983583,-0.2996801637500002
mp-1184393,-0.5084713762500002
mp-1203409,-1.0609366738176558
mp-1209723,-3.05532041121
mp-1226367,0.05487394999999987
mp-1229237,-0.3486445298437495
mp-1186525,0.01587615625000005
mp-1203823,-1.427949342493541
mp-1214266,-1.5383845768750009
mp-1195710,-0.10283510217391298
mp-1221095,-1.8339751628602778
mp-1202975,-2.49102247660473
mp-1201698,-1.0530149442857137
mp-1100841,-2.1338458005654752
mp-1202851,-0.9794164910227271
mp-1209097,-3.0232840421178167
mp-1227809,-3.5257728402500006
mp-1186559,-0.3708552631249997
mp-1189135,-0.7213493809999989
mp-1210418,-0.18604384962749965
mp-1080123,-2.7184583427499995
mp-1175640,-1.8394163084974995
mp-1185130,-0.07119301999999994
mp-1188833,-0.1936727035185189
mp-1193208,-0.16191958614285712
mp-1206515,-0.6522075929166652
mp-1183867,-0.21017703208333272
mp-1177055,-2.631744417964286
mp-1207990,-0.6477012561111124
mp-1191784,-0.5207910854545461
mp-1209255,-2.233127746040639
mp-1212586,-0.8671120376154549
mp-1043189,-2.1950411772500003
mp-1193616,-0.43905807938769326
mp-1076182,-2.5223085949944437
mp-1184413,0.15197316999999977
mp-1185448,-0.3692615212499999
mp-1229247,-2.3943065255654767
mp-1040903,-2.4685579642500004
mp-1192002,-0.6345246491666661
mp-1225944,-2.179172799578544
mp-1219777,-0.032414926124999965
mp-1182126,-0.8862044943722862
mp-1212923,-0.4279659466666672
mp-1190807,-1.926129148411458
mp-1094874,-0.2647980325000008
mp-1182418,0.12282853400000064
mp-1042971,-2.161926577211538
mp-1218489,-2.582500763571429
mp-1186695,-0.4240518887500002
mp-1223314,-3.1971229989529233
mp-1174181,-1.591450010125
mp-1190282,-0.7951384849999995
mp-1217425,-3.1053653775554193
mp-1186989,0.10007659374999989
mp-976129,-0.31004927125000004
mp-1193410,-2.52034553375
mp-1219059,-0.09187473820571361
mp-1186745,0.006540170000000363
mp-978083,-0.26663771125
mp-1201336,-0.9750068331636671
mp-1203875,-0.39927918348816294
mp-1213249,-0.4649474599999994
mp-1223192,-2.277346912805401
mp-1180952,-0.2752275463594239
mp-1203490,0.206102461385455
mp-1184594,-0.6215302774999998
mp-1182049,-2.3668077367968747
mp-1200552,-0.6131283097368412
mp-1202739,0.013731116112114595
mp-1225441,-0.5514848166666676
mp-865202,-0.8642035337500005
mp-1208258,-0.33661951047600097
mp-1087235,-0.5823369436666667
mp-1025034,-0.4937073986805558
mp-1181677,-0.9664775497766667
mp-1173735,-1.4217268166970827
mp-1041135,-2.5488958627500002
mp-1188047,0.7154866520312497
mp-30534,-0.6414662423214281
mp-555855,-2.033193862666666
mp-1191783,-0.10272614323863717
mp-1226222,-1.826655816442986
mp-1104272,-0.8377360391836736
mp-1184338,0.40164166208333363
mp-1220208,-0.005146913125000374
mp-1206417,-0.9005690438571434
mp-1222203,-2.848396383755868
mp-1196969,-2.5660606166071425
mp-1204414,-0.5866009040740744
mp-1197092,-0.41310762924999905
mp-1201849,-2.6325391280000003
mp-1219649,-2.68059065393885
mp-1179886,-2.456173334
mp-1223682,-0.2826970072222223
mp-1216195,-0.2873054599399989
mp-1106406,-1.8362042975390622
mp-1187649,-0.38115764374999994
mp-1194314,-2.5131408333928578
mp-1175737,-1.8585112781849995
mp-1196927,-2.7775352545504357
mp-1097444,1.7649855045833336
mp-1192827,-0.26791861727272703
mp-1203230,-0.2974024944982199
mp-1228181,-2.995819350341806
mp-1213588,-2.1874997959216
mp-1201051,-2.899498378083791
mp-1202190,-3.720454400795455
mp-1212610,-0.7880371903081255
mp-1194657,-0.21377720869565217
mp-1207605,-0.41880617363636413
mp-1078573,0.2054745271039998
mp-1228013,-1.7038674699999994
mp-1043110,-1.2527801452499994
mp-1220627,0.003768114423076204
mp-1102438,-0.2120421574999997
mp-1182756,-1.3175142795590193
mp-1217221,-1.5033178127976197
mp-1078239,-0.4703320814999998
mp-1205609,-0.4389287341785703
mp-1043542,-2.4781641905739797
mp-1111715,-1.4828327135249655
mp-1173534,-3.199621031552198
mp-1222520,-2.192991406369999
mp-1173842,-2.6533333530229584
mp-1210094,-1.5765579518750001
mp-1215927,-0.8782679668750006
mp-1223449,-0.5104934883333337
mp-1209622,-2.508841748645833
mp-1228470,-2.186311954903846
mp-1190475,-2.4382999436011907
mp-1105622,-1.8783143133245208
mp-1042596,-2.165923417045455
mp-1114161,-0.8684662567356327
mp-1207410,-1.4582480508333342
mp-1193589,-0.19891844344827458
mp-1104352,-1.4167436071428574
mp-1229143,-1.598471320277778
mp-1222963,-0.2819693421052645
mp-1207986,-0.7866889262500001
mp-1093707,3.6924624533333334
mp-1192359,-0.8545657156171635
mp-1215220,-0.12223071250000099
mp-1198907,-1.9564459461466164
mp-1225153,-0.2407424425000008
mp-1097523,1.2418078516666664
mp-1207246,1.3144295050480004
mp-1200396,-2.9796950339473685
mp-1217483,-0.7246871332954541
mp-1226067,-0.2838462834821434
mp-1218353,-3.6938914491666672
mp-1200759,-1.9532418122569455
mp-1216808,-2.98664410181217
mp-1206439,0.13443318300000087
mp-1228309,-1.1372281203693175
mp-1175599,-1.8665185213099997
mp-1216712,-0.14043909166666543
mp-1196613,-1.8751401574627233
mp-1174416,-1.9040458012689996
mp-1194166,-0.5697101430799998
mp-861063,-2.4183138292984694
mp-1226858,-0.46795181166666683
mp-1228971,-0.08418058416666696
mp-1147600,-1.0956817888300487
mp-1044042,-2.20767208625
mp-1041805,-2.4282508329166674
mp-1198597,-0.10599231245370368
mp-1104125,-1.5225904041964284
mp-1101405,-1.1015732556465514
mp-1174084,-1.9310605872209998
mp-1190579,-0.8902614725205727
mp-1187721,-0.2639777162500003
mp-1225803,-0.5478315851724137
mp-1225632,-0.7107827303333333
mp-1228486,-2.056501947534722
mp-1046346,-1.6443541336458327
mp-1113490,-1.3863043901973793
mp-1226286,-0.9987117249404766
mp-1179358,-2.9311501128749997
mp-1184789,0.004447701666666637
mp-1047387,-2.5070235537500003
mp-1189806,-0.39305132277777705
mp-1206454,-0.31159523199999983
mp-1202656,-1.2598509755606613
mp-1227535,-2.867580227925714
mp-1201483,-2.7695762423868535
mp-1195950,-2.170545437735357
mp-1103688,-1.0953792503571427
mp-1226768,-0.5718196519726564
mp-1214359,-0.38689974473679895
mp-1206168,-0.06695101374999979
mp-1205692,-3.4187184317500003
mp-1182587,-0.8205819063309092
mp-1220710,-0.027003009107144038
mp-1079776,-0.25211541666666587
mp-5840,-3.3576563481249995
mp-1197334,-0.3398001449267737
mp-1209437,-2.117775373793103
mp-1190941,-1.4428086766666666
mp-1222011,-0.6631013812500002
mp-1208196,0.002369337241379432
mp-1214856,-1.3278609922870832
mp-1176723,-2.5990328072241837
mp-1177782,-2.0842418917857137
mp-1185232,-2.625431995750001
mp-1219730,-1.1782971435714291
mp-864904,-0.2864386074999996
mp-1103166,-0.18302537142857153
mp-1192914,-1.4539964681250004
mp-1172826,-0.19028849150000013
mp-1221850,-0.7292351990312497
mp-1214638,-2.2888931320833326
mp-1222487,-3.0829493707142848
mp-1101702,-3.4664957650000003
mp-1043236,-1.7611552820312504
mp-860956,-1.8263433143299368
mp-1043644,-1.9960104246153842
mp-1213919,-0.4656988024999998
mp-1177526,-2.536893526823091
mp-1186121,-0.05690658458333342
mp-1226430,-0.6432050533107699
mp-977390,-0.2159201387500005
mp-1101612,-0.5055711274999997
mp-1228890,-0.11840215583333302
mp-1213312,-2.4568362346839074
mp-1190262,-0.6345087050000002
mp-1205257,-0.3496881346775076
mp-1204056,-2.1319940815340903
mp-1186171,-0.25843427125000007
mp-1199473,-0.3837462768748888
mp-1192540,-1.3786458823901104
mp-1208757,-2.1703692099999996
mp-1205527,-0.5152382817499997
mp-1186194,0.29178667927083346
mp-1198084,-2.411216194310897
mp-1061979,-0.6108966244444449
mp-1188742,-0.8485724344639287
mp-1187782,-0.32707449875000005
mp-1205030,-0.7087369356578946
mp-1226877,-0.5320837011718753
mp-1101253,-2.449117740079365
mp-1173192,-2.8824717741666666
mp-1214419,-3.3763388821428575
mp-1218619,-2.844559397920168
mp-1194629,-2.1821000575894396
mp-1184455,-0.30303628708333274
mp-1190044,-0.43284509382352815
mp-1206485,-1.154448021666667
mp-1192169,-1.2828417137954546
mp-1177393,-2.593385176213474
mp-1228670,-0.46792762042028974
mp-1227386,0.27910352970482777
mp-1178142,-1.8227130940999998
mp-1102458,-0.8850858566666666
mp-1226437,-1.7472702817094998
mp-1185443,-0.41507942249999985
mp-1202061,-0.11159615804000027
mp-1210628,-2.846823963977273
mp-1202749,-3.1579926924305557
mp-1113502,-1.0583935570689662
mp-1198603,-2.722824957893518
mp-1212925,-0.6540029857894737
mp-1204226,-0.6694970916250007
mp-1218220,-3.5958895428125004
mp-1191313,-1.5942954996675325
mp-1184129,-3.2675126851388887
mp-707319,-0.8553029228343996
mp-1211396,-2.583422125458332
mp-1031681,-2.2876171065624993
mp-1204011,-0.5817185562241676
mp-1223543,-1.454248953628958
mp-1207380,-0.31768111166666735
mp-1182169,-0.8805501396428578
mp-1203322,-1.849907284555142
mp-1217094,-0.20186629205357232
mp-1222537,-3.860379270902759
mp-1208181,-0.38702398166666657
mp-1184346,0.45355792875
mp-1197768,-0.8831909879087485
mp-1218158,-2.7279653645138886
mp-1196820,-2.4793351686317573
mp-1215714,-0.43226017416666657
mp-1212563,-0.08675438848624939
mp-1183757,-0.2911730131249999
mp-1186268,-0.2544587964400007
mp-1194615,-1.9733348962399997
mp-1216676,-0.8115039771130945
mp-1208912,-3.28640908548077
mp-1100980,-0.342499435294118
mp-1204560,-1.0917822472718397
mp-866169,-0.19541431075000038
mp-1206321,-1.6369474399999995
mp-1212733,-0.7768151132980645
mp-9703,-0.5819092247500001
mp-1221854,-0.17197122517241376
mp-1220979,-2.060500142321429
mp-1189918,-0.5772570320833328
mp-1177837,-2.5863318914583333
mp-1104863,-2.2434761737500013
mp-1208482,-0.18661602283018852
mp-1187962,-0.47901925625000086
mp-1202540,0.8476788015811118
mp-1213052,-1.249845642207769
mp-1042504,-1.9567021929166666
mp-1209193,-0.6008878697321433
mp-22795,-0.08410111499999988
mp-1213272,-2.69333272090269
mp-1219369,-0.5904192458333336
mp-1214353,-1.3919651419758068
mp-1217173,-0.5102191824766668
mp-1224132,-2.47569772979
mp-1201376,-1.537523002423246
mp-1080210,-1.8808584017879995
mp-1208369,-2.9410040954625924
mp-1221985,-0.1643818912499997
mp-1209345,-0.6360046672222224
mp-1196615,-3.6690530263680605
mp-1214192,-0.11501664693749944
mp-1221069,-2.602778508333332
mp-1197556,-0.5254848339157573
mp-1217360,-1.2992629789880954
mp-1221509,-0.44069292857142867
mp-1218001,-3.2448364651785715
mp-1100679,-1.8509863784974998
mp-1184485,-0.8050025949999995
mp-1214121,-2.9918902269642857
mp-1209035,-2.1197448120233333
mp-1095873,1.4935366799999998
mp-1213189,-2.563717299683907
mp-1044938,-2.7152684235000004
mp-1227397,-0.2548803162500004
mp-1177107,-2.4533281793272903
mp-1211865,-2.425407230681999
mp-1111138,-1.7302864995999996
mp-1179163,0.6059265422664291
mp-1227962,-0.28930235700000007
mp-1213509,0.3743164928333338
mp-1207565,-0.2607669915373537
mp-1214223,-0.3678078594106253
mp-1185157,0.556836672125
mp-1191374,-0.5624491079184093
mp-1206218,-0.3119813634722224
mp-1190674,-1.6397300563636366
mp-1193116,-2.916253451673078
mp-1194838,-0.8892446261875001
mp-1204525,-2.0494511868875
mp-865151,-0.6492359218750003
mp-1217423,-0.3429222501515144
mp-1204970,-0.2773885299999999
mp-1042759,-2.0360372937500006
mp-1101964,-0.5213726114236117
mp-1218287,-2.1750481877500007
mp-1187307,0.3298103450000003
mp-1208773,-1.8358536640625003
mp-1212959,-0.15774023333333353
mp-1203431,-4.055362273706515
mp-1194630,-2.3880702532187774
mp-1210935,-2.7893030192500006
mp-1175245,-2.0705735087016657
mp-30708,-0.48401859999999886
mp-1176424,-1.52015900885
mp-1217138,-0.7497503518750008
mp-1176909,-2.6708126807259323
mp-1204933,-3.3874179758586944
mp-1197660,-0.46550796312500015
mp-1188734,-0.41649652185185143
mp-1223173,-0.7508987006739993
mp-1181675,-0.6638348263766668
mp-1223157,-2.1050730009510876
mp-1101496,-2.2119036998214296
mp-865909,-0.6995757362499999
mp-1218082,-0.19504939410714023
mp-1211538,-3.3675251531666652
mp-1183437,-2.7256502479724993
mp-1184693,0.020709801839080125
mp-1071468,-0.580200126111111
mp-1190084,-0.22705261558823425
mp-1223430,-3.523654562246666
mp-865130,-0.5204993400000006
mp-1218068,-2.4972417717499993
mp-1207040,-2.3366156535833342
mp-1195438,-0.25373008083333376
mp-1104392,-1.0222110606249994
mp-1212798,-2.2915312901785714
mp-1205111,-1.5034930249245697
mp-867869,-0.2583848025000002
mp-1209698,-1.261253877542
mp-1100376,-0.8782031530397735
mp-861983,-0.33414469083333387
mp-1044049,-1.7780176532954537
mp-1180746,-3.0391008595060005
mp-1203123,-3.2951012192045464
mp-1224213,-0.43759384277777813
mp-1197560,-1.1662419991738462
mp-1227755,-2.3143921935000007
mp-1222771,-2.1994214362857147
mp-1218597,-2.837458414639166
mp-1199402,-0.7656858932523825
