id,formation_energy_per_atom,band_gap
mp-2700,-0.38270141333333346,0.0
mp-684907,-3.3421210920564515,0.0
mp-569204,-0.1552360180000001,0.0
mp-1021494,-1.0672731993427271,1.7019
mp-25068,-2.2019169657142847,4.1562
mp-1025361,-0.5997709098214281,0
mp-20351,-0.22749768904761947,0.4679000000000002
mp-31102,-3.364274417159091,0.0
mp-7505,-0.5339374192380959,1.0789
mp-775145,-2.1890314099999992,0.021599999999999397
mvc-8904,-2.4574684499126977,1.8080000000000003
mp-1013527,-0.27467231779761914,0.8923000000000005
mp-754852,-1.7347690483333336,3.3458000000000006
mp-7907,-0.831183990625,2.1510999999999996
mp-775655,-2.141078283822069,0.19809999999999972
mvc-10716,-3.052486830929487,0.2279
mp-697133,-0.4172850277828571,3.01
mp-864978,-0.44924928249999985,0.0
mp-767444,-2.0905446929399365,3.8183999999999996
mp-617233,-1.7827863125657892,1.768
mp-753794,-3.410087038649269,4.8809000000000005
mp-683904,-1.9315915040625,0.16310000000000002
mp-559635,-2.7248762952272725,0.0
mp-565379,-3.006100039347825,3.8017
mp-10783,-1.7332831367968748,1.9620000000000002
mp-32328,-2.251530355041209,0.0
mp-29645,-0.4730134786363633,0.0
mp-24370,-0.6196575059266672,5.449800000000001
mp-767876,-2.420517614841119,4.1411
mp-19591,-2.3256094106756025,0.8957000000000002
mp-767668,-2.3235584321874994,1.6460999999999997
mp-638049,-1.5443387647222226,0.0
mvc-4634,-1.6092811814285721,0
mp-34150,-2.9437734993749998,1.0638
mp-780809,-1.3613655922916663,0.0
mp-29305,-2.12755068818182,3.7674000000000003
mp-19277,-2.178596830758928,1.9101000000000001
mp-781073,-1.901035393625,1.5191999999999999
mp-15796,-1.6961932467968746,1.5729000000000002
mp-685088,-1.1335239827027024,0.0011999999999998678
mp-615420,-3.2061695219642865,0.3222999999999998
mvc-13934,0.563657663809999,0.021099999999999675
mp-1475,-0.13335510923076954,0.0
mp-772713,-2.286050934038462,3.1821
mp-997027,-0.7951429084225001,0.9531000000000001
mp-767557,-2.5777372677774135,1.4868999999999999
mp-770103,-2.767950082619048,1.741
mp-3340,-0.4650581425000002,0.0
mp-644693,0.4141897062500002,0.0
mp-630711,-1.8298067526785726,1.7163
mp-1025305,-0.8476452794642861,0.061200000000000365
mp-1029951,-0.6215514552083347,0.5293999999999999
mp-776882,-2.300057254107142,1.7958
mp-776032,-1.6059492157500004,2.9006000000000003
mp-627119,-1.9600386464739998,0.5994999999999999
mp-961665,-0.29199236000000006,0.04700000000000015
mp-624196,-1.927739458235295,0.7706999999999997
mp-761619,-2.779913007358931,1.1997999999999998
mp-676422,-3.0471791208928574,3.2084
mp-11609,-0.7898653836250006,0.0
mp-321,-0.082246523333333,0.0
mp-775844,-2.345477385702,1.5814000000000004
mp-10155,-0.7165991370634922,0.6311
mvc-3267,-2.520670649531249,1.4179999999999997
mvc-9740,-2.2065332851877293,1.116
mp-554025,-0.8283567236552787,4.0441
mp-695952,-2.351205577060041,0.026000000000000023
mvc-8366,-1.688648260156251,1.4872999999999998
mp-862287,-0.8760684250000006,0.0
mp-850169,-2.6436203715590483,3.7965000000000004
mp-782676,-1.614112152857142,0.0
mp-1024998,-0.10222323166666669,0.016200000000000436
mp-867846,-0.4518072491666665,0.0
mp-706295,-0.6683309609826665,2.6645
mp-762297,-2.6344889813558203,0.8519
mp-540566,-1.7314884335227263,1.2817999999999998
mp-982778,0.14256765910156255,0.0
mp-997011,-0.5382628956249995,0.4388
mp-766352,-1.6503606452777777,3.6891999999999996
mp-761358,-1.9675608554687494,2.4966999999999997
mp-19514,-2.7977337907142856,1.9682999999999997
mp-868285,-2.395872269502551,4.3664
mp-752415,-3.1240867484225,1.6800000000000002
mp-626412,-1.6302190506585714,2.7719000000000005
mvc-8376,-1.5936293226562492,0.26550000000000007
mp-781498,-2.6023544331815494,3.7368
mvc-13426,0.10257396104800023,0.025799999999999823
mp-762638,-2.5270734216071427,2.1283
mp-553984,-0.7530412782205183,3.4175
mp-4807,-2.128706566758889,0.0
mp-31322,-1.3476045735294118,0.0
mp-1008558,1.52905500381,0.0
mp-26742,-1.865325214699249,0.0
mp-771049,-2.1809956311458336,1.3633
mp-19984,0.5396132843333333,0.0
mp-692,-0.2593938473611104,0.0
mp-559889,-0.11851251742562585,2.7544999999999997
mp-777240,-2.3481058906150003,2.3225
mp-776258,-1.4416226789583324,0.03270000000000017
mvc-10049,-2.672221648360806,2.0116000000000005
mvc-5907,-2.26271397546875,1.4629999999999996
mp-30506,-0.36063777999999996,0.0
mp-676491,-3.216767624053031,2.6925
mp-39647,-3.0644167527222232,3.0733999999999995
mp-550111,-2.3323123843749993,1.2782999999999998
mp-542454,-0.2647178459999992,0.0
mp-761351,-2.8815427061979157,0.18869999999999998
mp-554410,-2.7946552220000007,0.2179000000000002
mp-767859,-2.3352699574496327,1.2044000000000001
mp-977554,-0.2905853962499996,0.0
mp-868418,-2.8262492628571425,0.0
mp-763840,-2.5852574815136053,2.1384999999999996
mp-779974,-2.5490116857019998,2.1572000000000005
mp-763792,-1.5075232371428575,0.21649999999999991
mp-771811,-1.5965514810014934,1.2400000000000002
mp-14715,-2.2503151940175,1.7724
mvc-6083,-2.019991039325,0.6813
mp-510377,-0.4657086283333342,0.0
mp-2845,-0.4241562974999997,0.0
mp-985283,0.10467053125000048,0.06269999999999998
mp-12083,-0.22666766999999943,0.0
mp-15988,-0.4238143475,0.4535
mp-705625,-2.3311453766683745,0.36119999999999974
mp-7003,-1.204015797698413,0.0
mp-972914,-0.3627918274999997,0.0
mp-865218,-3.6545426900833333,1.8956999999999997
mp-32491,-2.4630655370000007,1.4558999999999997
mvc-7568,-3.377043896923077,2.6499999999999995
mp-776325,-1.9099444448913585,4.3805
mp-759066,-2.086058238714,0
mp-10333,-0.5869521356122449,0.0389999999999997
mp-707891,-1.6737396037278904,0
mp-720571,-1.6521256202542223,5.1834999999999996
mp-619171,-3.0299402977139995,3.6975999999999996
mp-1018794,-0.12010094666666642,0.0
mp-492,-1.9061910045233343,0.0
mp-1018132,0.08221996500000017,0.0
mp-762699,-2.7163333074579508,1.6278000000000001
mp-762153,-2.5760073757142856,1.8610000000000002
mp-567195,-0.38303399733333376,0.0
mp-620609,-1.6635044364920775,0.06269999999999998
mp-10232,-0.5416701008917029,0.0
mp-973924,-0.030100933103448104,0.0
mp-3530,-1.095277642182222,0.12559999999999993
mp-27291,-2.325616027608,0.01580000000000048
mp-9812,-1.8345307915,3.5639
mp-767035,-3.6042511066666663,1.9250000000000003
mp-14089,-0.5574859145312505,0.0
mp-775346,-1.8937942338220677,1.0095
mp-868377,-2.329247300965608,0.005999999999999978
mp-720965,-1.4610438719575687,0.5251999999999999
mp-341,-2.220646354952,1.9022000000000001
mp-27887,-0.6605698395054949,0.4059999999999997
mp-763134,-2.96608039965375,1.3695
mp-764622,-2.6072819112168375,1.2189
mp-865732,-0.2659264966666666,0
mvc-9126,-1.0486130896153845,0.8254999999999999
mp-16336,-0.5313977175000003,0.0
mp-761916,-1.0062294543316668,0.9742000000000001
mp-705563,-1.2729018052898549,0.26370000000000005
mp-867754,-0.4235081773214294,0.07270000000000021
mp-19285,-2.204479039285713,1.7500000000000002
mp-997084,-0.9776451231249998,0.6655
mp-684783,-2.0475279966841176,3.3379000000000003
mvc-4931,-2.93787987125,2.9821999999999997
mp-571341,-0.7343330572400001,1.3825
mp-7753,-0.48873791624999985,0.0
mp-2004,0.06655095076923072,0.0
mp-29422,-2.307427883608,4.1644000000000005
mvc-8965,-2.575515553108466,1.3100000000000005
mp-558088,-3.1134941594047625,5.6341
mp-705113,-2.5366959603240744,3.4229
mp-775226,-2.438738840273814,0.5681999999999998
mp-540903,-0.18389458684071514,3.2981000000000003
mp-736261,-0.501297836467159,1.2202000000000002
mp-849790,-0.9313419062633328,5.7997
mp-770534,-2.0160143771473265,1.3963999999999999
mp-672275,-0.6356537424137936,0.0
mp-775802,-2.349608103452,1.7373999999999996
mp-768995,-2.682160423343846,4.269299999999999
mp-1448,-0.5904036574999996,0.0
mvc-10109,-2.3240640572222215,0.9702
mp-868013,-1.541877829893497,0.0
mvc-4242,-1.5756638473750002,0.2365999999999997
mp-16245,-0.8070615449999998,0
mp-21524,-0.6808844699599995,0.0
mp-867931,-2.094413985919118,0.46730000000000005
mp-31645,-2.4861904388492064,1.5779999999999998
mp-23292,-0.47739900833333326,2.5412
mp-1611,-3.119771035625,0.0
mp-752701,-2.3394634882139997,0.03510000000000002
mp-13452,-0.5117231033333329,0.0
mp-768479,-3.9553754167500004,3.2036000000000002
mp-17893,-0.2249674191379295,0.0
mp-867767,-0.8215022474999998,0.0
mp-998712,-2.294963746714,3.15
mp-29647,-0.7861741491666662,0.0
mp-646007,-1.5422680755741174,0.7338
mp-772390,-2.3512885721428582,0.0
mp-555089,-3.0506165490625,4.8294999999999995
mp-690706,-0.012477047844165886,0.008499999999999952
mp-768107,-1.2060886051041664,0
mp-979116,0.06107625250000037,0.013300000000000978
mp-764721,-2.971646374136666,1.9123
mp-18299,-3.731560171725834,0.24230000000000018
mp-780882,-2.1769170438924546,3.058
mp-15958,-1.5575121164375005,0.0
mp-556910,-2.1529466168304556,2.5571999999999995
mp-1565,-3.7627155741666676,3.1241999999999996
mp-979260,-0.5165481429310335,0.0
mp-31712,-2.615609890752552,3.0959
mp-770204,-2.3546765816476194,1.207
mp-6188,-0.5674931176041662,0.0
mp-1001022,-0.2808467866190469,0.0
mp-849223,-1.8165961397058836,1.4566000000000003
mp-540853,-0.005548123035713916,0.016000000000000014
mp-626647,-1.074791143289999,1.4845000000000002
mp-555311,-1.1400569981850965,2.0318000000000005
mp-17650,-1.3847660957812504,2.5331
mp-865931,-0.5447944995833343,0
mp-554678,-2.524171027031249,2.4608
mp-1297,-0.21995570863636324,0.0
mp-583606,-0.5236780656452943,3.4402
mvc-6158,-2.3422873418083814,2.2705
mp-19190,-1.8935334506250001,1.7349999999999999
mp-765048,-3.058456023207407,1.7492
mp-26341,-2.51484654181277,3.9593
mp-562747,-2.997077794965278,1.5329000000000002
mp-763552,-2.5417235160141085,0.0
mp-7767,-2.151463062714,0.0
mp-644494,-0.3635918977828564,3.0255
mp-767393,-3.0703422047374436,2.2795
mp-582708,-0.8099109700468748,1.8343000000000003
mp-9837,-2.8219698582870367,2.4838
mp-3154,-2.645874128750001,3.1334
mp-745067,-1.0835634962591307,0.2368
mp-626778,-1.6006611499566656,3.3035
mp-558260,-0.5839857613436362,1.7735
mp-505391,-1.8595500334053336,0.32289999999999996
mp-22158,-0.3011692618055548,0.0
mp-971705,-0.19124916625,0.0
mp-567932,-0.14104762791666658,0.0
mp-763225,-2.626952522114999,0.27300000000000013
mp-1019103,-1.0562400599999997,0.0
mp-9270,-0.691641538854166,1.0694
mp-1025155,-0.44606131428571416,0.06289999999999996
mp-542151,-1.7480037423076924,2.5707999999999998
mp-735662,-1.7282289089864862,1.7654
mp-770478,-1.7855864236206895,0.0
mp-771368,-2.0151256840803606,0.6132000000000001
mp-735504,-2.412628902421524,2.422
mp-770384,-1.7229144406249999,1.9188
mp-23047,-0.4087687334865898,0.0
mp-752408,-1.7083765237500002,3.4431000000000003
mp-972931,-2.54699601075,0.0
mp-849461,-1.750700168369902,0.585
mp-29083,-2.523269640506667,4.985
mvc-15386,-1.7671027818749998,0
mp-779197,-2.494536068486859,3.0094000000000003
mp-32406,-3.2823020346071416,2.6133
mp-554964,-3.578869176170635,4.6897
mp-8129,-0.06666263862642856,0.0
mp-753444,-1.2151959231696428,2.2692000000000005
mp-763452,-2.487249804370302,3.3202
mvc-10878,-2.455406272454088,1.4526000000000003
mp-645326,-0.4795161822499999,1.2291
mp-561125,-3.2592587532993207,4.963699999999999
mp-8307,-0.3054274886111106,0
mp-782644,-2.410555179266746,0.41900000000000004
mp-984544,-0.627260742499999,0
mp-18850,-2.7981695589920688,0.1488000000000005
mp-1008858,-0.9510873716666671,0.09030000000000005
mp-20918,-0.6633268072222229,0.0
mp-570907,-0.6290051590000004,0.0
mp-625937,-1.2352433516228578,3.3381
mvc-10595,-3.5459105950829994,3.7539000000000002
mp-698589,-2.027879689642858,0.3841999999999999
mp-3186,-0.47407774583333406,0.0
mp-19870,-0.1296445012500005,0.0
mp-21105,-0.4593110006250001,0.0
mp-867507,-0.30869934374999985,0.022800000000000153
mvc-4382,-3.22031652175,2.3044999999999995
mp-8482,-0.4824351238888889,0.0
mp-38017,-1.374901623125,0.6193999999999997
mp-14246,-1.8494172697023823,3.6496999999999997
mp-667381,-2.826137376662221,0.02289999999999992
mp-684997,-0.20875600492307653,0.04209999999999958
mp-1030573,-0.412550267864584,0.14349999999999996
mp-763359,-1.8708479682499999,0.4902000000000002
mp-773454,-1.911910392,1.4065999999999999
mp-600052,-3.2729012985,5.4991
mp-566863,-0.730230875278072,2.4142
mp-22026,-0.43124923999999965,0.001300000000000523
mvc-9652,-2.5330465352777782,1.1543
mvc-3102,-2.74316625496,0.0031000000000003247
mp-989197,-1.6533618764833333,2.5328000000000004
mp-850165,-2.500550558517315,1.432
mp-566277,-2.40269005826923,3.8857
mp-753912,-3.7239468254761903,3.1189999999999998
mp-23079,-2.2939846119425003,5.5476
mvc-12825,-1.8812960014285725,2.1628000000000003
mp-773354,-1.7516272601250003,0.22719999999999985
mp-510475,-2.5973773656944448,0.09100000000000019
mp-767265,-1.6942900918181818,1.8281999999999998
mp-631420,0.8050538100000004,0.0
mp-989539,-0.1871025681719999,0.7178
mvc-8680,-3.0095316074064624,3.3649999999999998
mp-777760,-3.5596264956944434,0.0
mvc-9184,-1.50408664575163,0.08609999999999984
mp-757800,-1.6528394435648148,1.5920000000000005
mp-767724,-2.443583798194444,1.1480000000000001
mp-721699,-0.9837047825419514,3.3534
mp-645299,-1.65777857925,2.4142
mp-864771,-0.4261345324999999,0
mp-775025,-2.157228552794148,0.0
mp-777105,-2.48082069912037,2.0172
mp-9548,-0.04322696166666636,0.7288999999999999
mp-775201,-2.2895969990756306,0.0
mp-850062,-1.3671964386250004,0.0
mp-743716,-3.3568749707587826,0.5491000000000001
mp-767053,-1.956301588636363,2.3682999999999996
mp-961669,-0.08763701499999972,0.0
mp-705436,-1.9884890168234617,3.2957
mp-35751,0.04933594154800005,5.7795
mp-28858,-1.0314398853750006,2.1799
mp-761184,-2.0893293164583326,2.5075999999999996
mp-1982,-0.7602763544827592,0.0
mp-865859,-0.3848790093750005,0.017100000000000115
mvc-10011,-2.6143740350000004,2.2566999999999995
mp-776784,-2.9621100657139996,3.8122999999999996
mp-770596,-2.929532719166667,0.9754
mp-41829,-2.50633729875,2.9544
mp-9780,-0.7752705925000006,0.3206000000000002
mp-773070,-2.8363095886979153,0.0
mp-761454,-2.0439561366346166,0.0
mp-28144,-2.29863569328125,2.7077
mvc-14380,-1.6299425465803568,0
mp-559298,-3.20816555296125,3.3074
mp-559767,-1.9635522617499994,2.9408
mp-864954,-1.05572508869,0.7411000000000012
mp-561499,-1.805304346119792,1.4820000000000002
mp-22317,-0.5586316600000009,0.0
mp-753063,-2.6159979082140006,0.6689999999999999
mvc-11084,-3.4029951846425,2.4939999999999998
mp-18191,-1.3071156489814817,0.0
mp-19305,-2.807618030156249,1.8883999999999999
mp-862980,-0.4452134106250005,0
mp-776597,-2.3448429270767193,0.7094
mvc-2537,-2.6041129335069453,0.4375
mp-29333,-2.3534938163343746,0.08400000000000007
mp-569078,-0.34435206857482653,4.4973
mp-18220,-3.2254499383333335,5.054499999999999
mp-972907,-0.36036037249999975,0.0
mp-1030108,-0.12693286166666815,0.5941999999999998
mp-7881,-0.3085203359999998,0.0
mvc-1144,-2.2844892314285707,0.6993
mp-7600,-0.7087473399999993,0.0
mp-761438,-2.5616366404960322,2.3611
mp-4413,-1.099995294,0.0
mp-680248,-0.9357886074324316,1.9933
mp-560836,-3.0614923116666666,4.9689
mp-1013599,-2.4416571216617062,2.4637
mp-17689,-2.145960394264705,0.0
mp-27622,-1.5999173619999993,2.4071
mp-23170,-0.7094983508333327,1.4524999999999997
mp-676240,-2.126819134537036,2.128
mp-29407,-0.38696972055555573,1.8759
mp-1582,-1.6345049982499993,4.0252
mp-625513,-1.3433155488914283,1.7656
mp-10390,-3.347980730892857,1.2267000000000001
mp-555838,-2.5205993238392073,3.6818000000000004
mp-768166,-1.1139880527987511,5.7623
mp-1020108,-1.1846045088771433,2.8373999999999997
mp-676473,-1.1444788703614535,2.7205
mp-774147,-1.62769756528,2.1185
mp-27369,-1.681649709956,3.7552000000000003
mp-672333,-0.5973744621904998,3.1401
mp-10569,-0.8733164258333327,0.0
mvc-793,-2.2508334310779308,0
mp-21569,-0.6164170970833341,0.0
mp-542729,-0.44036914574074143,0.0
mvc-3675,-2.1780098468749998,2.090299999999999
mp-770914,-2.3478000983150173,3.8263999999999996
mp-18510,-3.439804206428571,4.3787
mp-35082,-0.44330761759583304,6.106400000000001
mp-11844,-0.30211084111111103,0.0
mp-3363,-0.6072017759999995,0.0
mp-541164,-1.1419205981034484,1.7612999999999999
mp-510471,-1.7175680507812503,0.9901
mp-504922,-2.984845906666667,1.5100999999999996
mp-755731,-2.7188757262499994,1.6231
mp-773769,-1.6515268340956644,0.5775999999999999
mp-6065,-2.6348050032500003,0.7291000000000003
mp-3890,0.03955253684210603,0.0
mp-864955,-0.04035854193965349,0.0
mp-558998,-2.828703843823529,1.0045
mp-761657,-2.566640878124999,1.1657000000000002
mp-971799,-0.49531583749999974,0.0
mp-12648,-0.2097592554385968,0.0
mvc-1403,-1.5631108743631672,2.4215000000000004
mp-862954,-0.8204723618749998,0.0
mp-978254,-0.013605659375000911,0.0
mp-570538,-0.3882939880350005,3.9425
mvc-2270,-2.2255160861376573,0
mp-754227,-1.4664227602916673,0.0
mp-10925,-2.5768834596874988,2.0603
mp-3970,-3.5616351326451854,4.7349
mp-758433,0.0850031,0.0
mvc-12639,-1.7859153757692299,0
mp-569103,-0.12071698708333327,0.0
mp-865506,-0.3354994199999979,0.0037000000000002586
mp-22870,-0.6904768949999998,1.2574999999999998
mp-21335,-0.5786690099999999,0.0
mp-554651,-1.9650681063108333,0.7253000000000001
mp-774561,-3.0947829170168064,0.0
mp-18243,-2.8880246380833343,3.8295999999999997
mp-14653,-2.4101881429520002,0.5386999999999997
mp-24843,-2.5918424072499997,0.0
mp-864793,-0.7754445343750005,0.01609999999999978
mp-631449,1.310892373333333,0.0
mp-753277,-2.163147399345,1.2066999999999999
mvc-1923,-3.140692019829545,0
mvc-2739,-3.2165936196153853,1.7539000000000007
mp-19420,-2.99812830125,3.4276000000000004
mp-15724,-0.4358472674999998,0.6720999999999999
mp-10163,-0.6721992450000003,1.2847
mp-850515,-1.429551708011363,0.02450000000000019
mp-1775,-0.1827522049999999,0.0
mp-766452,-3.8724407858500003,0.0
mp-5683,-0.3893543395517227,0.0
mp-1030331,-0.22168480666666687,0.5270000000000001
mp-774430,-3.050854229585615,4.592
mp-850072,-2.4772708148271265,0.046499999999999986
mp-5058,-0.489777379531251,0.0
mp-555370,-1.1320833794642857,0.0
mp-976955,-2.6118532924599998,0.0398
mp-1018762,-0.6436383450000006,0.0
mp-695906,-2.020484551857708,5.1941
mp-17539,-2.6048837697871425,3.7145
mp-675446,-1.402256734999999,0.10020000000000007
mp-778026,-3.0782525452999008,4.0319
mp-3879,-3.40358054746,0.8402000000000001
mp-861889,-0.07168737499999978,0
mp-556154,-0.9711971978013292,2.5393
mp-867127,-0.24690203249999998,0
mp-772025,-2.3586785648863637,0.9951999999999996
mp-1017988,-3.1595991106249994,3.3236
mp-21337,-0.25784190900000115,0.0
mvc-8917,-2.7302737359895835,0.04310000000000014
mp-570034,0.540303307166667,0.0
mp-601806,-1.6957540777585192,1.8271
mp-1025397,-0.2855267662500003,0.0686
mp-565403,-2.9715179988015867,2.2041
mp-568942,-0.4790274605555551,0.0
mp-867258,-0.5864374349999997,0.2118000000000002
mp-4076,-0.18656454166666592,0.0
mp-774922,-2.9423734525,3.1569999999999996
mp-695175,-3.520735104083333,1.8377
mvc-9158,-1.7399242042307692,0.0032000000000005357
mp-989621,-0.6298636599280002,0.0
mp-1027305,-0.5440319221093759,0.0
mp-849468,-1.805286209821428,0.0
mp-570577,-1.3704394391661547,3.580400000000001
mp-1020662,-2.3687694649382727,5.153700000000001
mp-781107,-1.9058349488213338,0
mp-560489,-1.4780691762500004,3.1587
mp-761662,-1.2816278452272718,0.2599999999999998
mp-705132,-2.829163791992187,1.5247000000000002
mp-5679,-1.9491594990104162,3.0417
mp-23897,-1.6860308282719636,3.6220999999999997
mp-1013794,-1.69128216525,0.0
mp-541581,-2.2308146695625006,4.9636
mp-29005,-0.5425598752164508,0.0
mp-571172,0.0503263150000001,0.0
mp-755183,-2.729676655625,1.4823999999999997
mp-772446,-1.3211294874999997,0.0
mp-644223,-0.3861965935244438,6.685499999999999
mp-568774,-0.6542739305084746,0.0486999999999993
mp-94,0.0,0.0
mp-766123,-4.027383991833332,1.8415999999999997
mp-863871,-2.5377113122328354,0.9404
mp-2844,-0.6110523333333333,0.0
mp-705042,-0.6933627207386363,1.6855
mvc-4662,-2.056136677142857,1.9314000000000004
mp-318,-0.25858770666666686,0.0
mp-631425,0.6492324341849995,0.0
mp-768052,-2.0453898392857144,0.0
mp-505628,-0.3673122124760013,0.0
mp-982376,-0.40907770624999995,0.01529999999999987
mp-762290,-2.512938151335033,1.5836999999999999
mp-540485,-2.423278430277663,1.0449000000000002
mp-867192,-0.9686960812500001,0.5019
mp-639734,-3.2707707878125,5.449
mp-865508,-0.3893392469047615,0.0
mp-861867,-1.523737829375,2.5886
mp-15318,-3.6210740892139994,6.5281
mp-17862,-0.03275328168367305,0.5381
mp-778868,-2.117312906315334,0.0
mp-558958,-1.3563868403300003,5.461
mp-763157,-1.8201549314062504,2.6197
mp-21751,-0.4847246394140621,0.0
mp-24093,0.061307868190000114,0.5728
mp-865655,-0.4470685966666661,0
mvc-6536,-1.4180794972083324,0.15749999999999997
mp-763502,-1.8443478739473689,0.013999999999999957
mp-7723,-3.53039184496,5.776199999999999
mp-743854,-1.5530811329382608,0.0
mp-557130,-1.6236292562837504,3.6546
mp-21446,-0.3746019750000003,0.0
mvc-16010,-3.5848078701357133,4.0198
mp-30676,-0.5099994729166664,0.0
mp-760799,-1.773518330492857,0.0
mp-573810,-0.5850968221428577,0.0
mp-19323,-3.205146656666667,3.0043
mp-1026348,-0.3721006104861115,0.1471
mp-767121,-2.4174059097548857,0.637
mp-570054,-0.5911784537500001,2.3541
mp-9530,-0.27735941784091006,0.0
mp-30180,-0.24947111400000022,0.0
mvc-10130,-2.3127104595238084,1.1940999999999997
mp-561453,-2.373912323977272,0.7192000000000001
mp-975599,0.030661980000000533,0.0
mp-3402,-1.3418882191266672,0.0
mp-766927,-2.693200734340931,0.0
mp-28250,-1.2351679787684726,1.7798000000000003
mp-779935,-2.8700119734075,1.7832
mvc-3648,-2.7332259523749998,0.012900000000000134
mp-34036,-2.007849810795454,2.1389999999999993
mp-4007,-0.8116932990000002,0.0
mp-558463,-0.7056445742969999,2.0122
mp-29336,-2.2653766740483334,0.3862
mp-984104,-0.8367960324999988,0
mp-972183,-0.7250791962499994,0.0
mp-542328,-0.3479500524999999,0.0
mp-532178,-3.3156574681578945,0.008800000000000141
mp-16958,-0.8172986763095244,0.0
mp-554874,-1.5365336307500008,0.0
mp-962070,0.033857840000000174,0.4801000000000002
mp-22629,-0.6115184446666667,0.0012999999999996348
mp-780197,-2.4578342634275248,0.0
mp-983587,-0.34672788250000064,0.03770000000000007
mp-555871,-0.9727718699553571,1.2330999999999999
mp-9117,-2.259322929903846,0.0
mp-554648,-0.5315333631250004,0.01650000000000018
mp-744672,-2.452120312504794,0.16849999999999987
mp-706411,-0.6609375400000004,2.4478
mp-778261,-2.620149130806401,1.1456
mp-19001,-2.4953025462178617,0.8108
mp-542812,-0.36810153083333336,1.0066000000000002
mp-540477,-2.6309754863010673,3.8816000000000006
mp-30468,-0.5367768250000005,0.0
mp-16645,-0.9254764450000003,0.0
mp-6254,-3.466119046416666,2.9904
mp-16189,-0.5171793809999997,0.08650000000000002
mp-540118,-2.39016737548909,0.36790000000000006
mp-754605,-3.398348185625,4.5008
mp-565953,-2.886705294673913,2.3971
mvc-15898,-2.08868378425,0.07030000000000003
mp-5328,-0.8089678990565474,1.7450999999999999
mp-12651,-0.7269131437499996,0.0
mp-20478,-0.6713698638888891,0.0
mp-541859,-0.34556436582031314,0.0
mp-636976,-1.994231270833333,1.2022000000000002
mp-1971,-0.2589921500000001,0.0
mp-19373,-2.4202105772500007,3.0342000000000002
mvc-5960,-2.5660718827500006,1.6480000000000006
mp-773906,-2.6993790381300005,4.920400000000001
mp-29238,-0.24540215203125015,0.6004
mp-642227,-0.7283973738020829,1.4318
mp-769753,-2.1558991643750005,1.7401
mp-23208,-2.1104108261950003,0.0
mp-567437,-0.2793394618427275,1.3384999999999998
mp-772658,-2.2175137015312525,0.15759999999999996
mp-862991,-0.23250495500000046,0.0
mp-18765,-1.2343679395000002,2.6239
mp-707888,-0.08931504108186028,0.4008999999999998
mp-814,-1.7472156892968753,0.0
mp-674972,-1.8630568835985186,3.1411000000000002
mp-753555,-4.071453987946428,0.0
mp-753911,-2.798183635833334,3.0144999999999995
mp-28717,-0.5165773824506578,0.35580000000000034
mp-573974,-1.2103096628331036,2.6482
mp-775715,-2.1044295926785708,0.6893000000000002
mp-770708,-2.436400083108975,0.0
mp-676180,-0.07232962488636345,0.0
mp-554433,-3.239683289,4.755000000000001
mp-18460,-3.02584034640625,4.3731
mp-754237,-3.363147866875,4.3152
mp-778886,-2.1412862386486675,0.3257000000000001
mp-29955,-0.2662866249553572,1.1701000000000001
mp-581229,-3.007754812916666,2.7786999999999997
mp-1001021,-1.5109669620535715,0.23950000000000005
mp-771401,-2.1742092705848277,0.0
mp-579811,-2.6123147036666676,0.0
mp-17048,-1.3828399530357147,1.9936000000000003
mp-3301,-0.9481135500000001,0.0
mp-541447,-1.1289563534722231,0.0
mp-765904,-2.611035473125,3.0781
mp-32798,-2.04099530565625,1.5389999999999997
mp-980387,-0.7942866125000005,0.0
mp-8098,-2.1538793097500006,1.3419999999999996
mp-863654,-0.3902411212500003,0.0
mp-1023955,-0.9528885708854181,0.9853999999999999
mp-707866,-1.762873255228461,3.6372
mp-764646,-2.1460239714791687,0.0
mp-767474,-2.7648068054761903,0.14389999999999992
mp-780188,-1.9270277902173907,0.0
mp-772972,-3.1137668224537034,3.7177
mp-686121,-2.6783289507437495,0.0833999999999997
mp-675724,-1.352643692916666,2.1729000000000003
mp-30639,-0.0674461466666669,0.0
mvc-15871,-2.193255066750001,1.1284
mp-556867,-3.1625866916729324,4.4301
mp-22610,0.16801406431034493,0.0
mp-7143,-3.4040158381249994,0.0
mp-982869,-0.3909662068750004,0.0
mp-866205,-0.8736078512499992,0.0
mvc-286,-2.3720700895192315,0.11599999999999966
mp-647476,-2.7697275723216657,3.1302
mp-19064,-2.390930126145833,0.4144000000000001
mp-17213,-1.7787259386111114,2.3406000000000002
mp-769792,-1.790639641363635,0.0
mp-643387,-2.6025355064788886,4.494199999999999
mp-570482,-0.3943420624999995,0.0
mp-767050,-2.7752331867857145,2.5999
mp-775090,-2.3865999258928565,1.4670999999999998
mp-2319,-0.5282610070634917,0.8149000000000006
mp-14050,-3.1581426883750003,4.2496
mp-633668,-0.17057566362637344,0.03620000000000001
mp-10228,-0.8079310423958326,0.0
mp-772073,-2.927352843161765,2.5441
mp-28877,-0.6395708553571424,0.633
mp-764559,-2.3578775489393924,0.0
mp-765277,-2.411571768656463,3.2845999999999997
mp-867269,-0.2588613712500001,0
mvc-10181,-2.3952351501921822,0.7604000000000002
mp-982873,-0.07780098874999997,0.0
